user_id,day,phase,age_group,verification_nudge,interaction_limit,persuasive_notifications_reduced,ai_unavailable,ai_prompts_per_day,micro_checks_per_day,screen_time_hours,continuous_use_minutes,breaks_taken,verification_complexity,verification_rate,reliance_type,accept_without_check,error_rate,decision_latency_seconds,decision_latency_with_ai_sec,decision_latency_without_ai_sec,confidence_without_ai,eye_dryness_score,neck_pain_score,headaches_per_week,ai_for_social_messages,mood_checkins,emotional_support_requests,serious_topics_with_ai,pii_shared,harmful_exposure_count,ai_reliance_baseline,planning_skill,online_intensity
194,9,AS-IS,15-17,0,0,0,0,37,140,10.0,214.1,0,1,0.704,appropriate,0,0.105,198.0,180.8,263.4,2.8,8.86,7.34,1,1,1,0,0,0,0,0.689,0.615,0.944
194,10,AS-IS,15-17,0,0,0,0,51,140,10.0,192.3,0,2,0.636,appropriate,0,0.176,214.8,202.8,260.5,3.14,8.47,7.25,4,0,7,0,0,0,0,0.689,0.615,0.944
194,11,AS-IS,15-17,0,0,0,0,40,120,9.57,208.7,0,1,0.606,appropriate,0,0.118,184.7,177.7,211.1,3.76,9.06,6.79,2,0,0,1,0,0,0,0.689,0.615,0.944
194,12,AS-IS,15-17,0,0,0,0,50,140,10.0,172.0,0,2,0.656,appropriate,0,0.196,213.8,214.2,212.3,3.37,7.81,6.93,4,0,2,4,0,0,0,0.689,0.615,0.944
194,13,AS-IS,15-17,0,0,0,0,38,140,10.0,170.8,0,2,0.566,appropriate,0,0.181,261.1,253.2,291.0,2.91,8.09,6.87,1,1,2,1,0,0,0,0.689,0.615,0.944
194,14,AS-IS,15-17,0,0,0,0,47,140,10.0,156.8,0,2,0.555,appropriate,0,0.164,252.8,239.1,304.5,2.87,7.52,7.06,4,0,1,1,0,0,0,0.689,0.615,0.944
194,15,AS-IS,15-17,0,0,0,0,49,140,10.0,195.6,2,2,0.552,appropriate,0,0.206,214.5,199.4,271.5,3.35,8.34,7.13,3,1,1,2,1,0,0,0.689,0.615,0.944
195,1,AS-IS,13-14,0,0,0,0,46,124,9.81,184.9,0,2,0.409,overreliance,1,0.139,264.3,249.2,322.2,1.75,8.24,7.0,1,1,3,0,1,1,1,0.693,0.116,0.89
195,2,AS-IS,13-14,0,0,0,0,41,124,10.0,240.0,0,1,0.511,appropriate,0,0.103,240.5,225.9,296.2,2.13,8.99,7.69,1,0,3,3,0,0,0,0.693,0.116,0.89
195,3,AS-IS,13-14,0,0,0,0,42,123,10.0,156.6,0,2,0.374,overreliance,1,0.189,265.7,251.9,318.5,2.34,8.26,6.94,3,1,1,1,0,0,0,0.693,0.116,0.89
195,4,AS-IS,13-14,0,0,0,0,42,122,10.0,192.5,2,3,0.226,overreliance,0,0.3,293.4,281.4,339.1,2.09,8.37,6.44,1,1,2,2,0,0,0,0.693,0.116,0.89
195,5,AS-IS,13-14,0,0,0,0,40,127,10.0,157.4,1,2,0.423,overreliance,1,0.226,239.5,221.4,308.5,2.11,7.58,6.67,3,0,1,3,1,0,0,0.693,0.116,0.89
195,6,AS-IS,13-14,0,0,0,0,46,136,10.0,186.6,0,1,0.515,appropriate,0,0.072,226.8,207.1,302.1,2.81,8.41,6.12,4,0,4,0,0,0,0,0.693,0.116,0.89
195,7,AS-IS,13-14,0,0,0,0,52,140,10.0,128.8,0,2,0.377,overreliance,1,0.173,272.3,253.8,343.1,2.46,7.25,6.96,2,1,1,0,0,0,0,0.693,0.116,0.89
195,8,AS-IS,13-14,0,0,0,0,45,140,10.0,177.5,0,1,0.478,appropriate,0,0.134,273.0,256.5,336.0,1.92,8.74,7.27,3,0,4,2,0,0,0,0.693,0.116,0.89
195,9,AS-IS,13-14,0,0,0,0,39,140,10.0,204.4,0,2,0.301,overreliance,1,0.23,268.0,248.2,343.7,2.49,8.66,7.29,3,1,2,2,0,0,0,0.693,0.116,0.89
195,10,AS-IS,13-14,0,0,0,0,39,128,10.0,219.6,0,2,0.472,appropriate,0,0.217,316.7,294.8,400.3,2.59,8.61,7.18,6,0,1,1,1,1,0,0.693,0.116,0.89
195,11,AS-IS,13-14,0,0,0,1,20,49,6.42,85.2,3,1,0.414,overreliance,1,0.085,305.4,219.4,305.4,2.45,5.33,3.17,0,1,2,0,0,0,0,0.693,0.116,0.89
195,12,AS-IS,13-14,0,0,0,0,38,120,10.0,193.1,0,3,0.256,overreliance,1,0.256,304.7,289.6,362.3,2.29,8.39,7.08,0,0,1,1,0,0,0,0.693,0.116,0.89
195,13,AS-IS,13-14,0,0,0,1,9,24,4.92,65.7,3,1,0.461,appropriate,0,0.11,352.1,211.9,352.1,2.23,3.18,3.57,1,1,2,3,0,0,1,0.693,0.116,0.89
195,14,AS-IS,13-14,0,0,0,0,42,140,10.0,192.9,0,3,0.411,overreliance,1,0.296,271.3,260.4,312.7,2.85,7.52,7.31,3,1,0,0,0,0,0,0.693,0.116,0.89
195,15,AS-IS,13-14,0,0,0,0,44,140,10.0,184.6,0,3,0.195,overreliance,1,0.3,266.5,244.5,350.7,2.8,8.36,7.26,3,0,0,2,0,0,0,0.693,0.116,0.89
196,1,AS-IS,13-14,0,0,0,0,13,63,5.25,64.9,4,1,0.654,appropriate,0,0.133,240.7,249.7,223.9,3.36,2.72,3.57,1,0,1,0,1,1,0,0.294,0.342,0.05
196,2,AS-IS,13-14,0,0,0,0,15,71,4.44,122.9,0,3,0.38,appropriate,0,0.3,230.5,200.6,286.8,3.37,4.12,4.41,1,0,2,1,0,0,0,0.294,0.342,0.05
196,3,AS-IS,13-14,0,0,0,1,2,7,1.88,34.7,4,1,0.526,appropriate,0,0.04,231.6,210.5,231.6,3.03,1.15,1.08,0,1,5,1,0,0,0,0.294,0.342,0.05
196,4,AS-IS,13-14,0,0,0,0,21,70,5.2,96.4,6,2,0.518,appropriate,0,0.226,241.2,241.4,240.8,2.34,3.42,3.41,0,0,0,2,0,0,0,0.294,0.342,0.05
196,5,AS-IS,13-14,0,0,0,0,16,43,4.16,36.5,4,3,0.253,appropriate,0,0.3,257.5,259.8,253.1,2.84,2.01,1.76,0,0,1,2,1,0,1,0.294,0.342,0.05
196,6,AS-IS,13-14,0,0,0,1,2,23,2.72,29.0,5,1,0.615,appropriate,0,0.118,300.6,199.3,300.6,3.17,1.61,1.34,0,0,3,0,0,0,0,0.294,0.342,0.05
196,7,AS-IS,13-14,0,0,0,0,18,62,4.53,42.6,5,2,0.567,appropriate,0,0.221,251.7,264.9,226.8,2.43,2.83,1.99,1,1,1,2,0,0,0,0.294,0.342,0.05
196,8,AS-IS,13-14,0,0,0,1,0,4,1.51,5.0,5,3,0.339,appropriate,0,0.3,244.2,260.6,244.2,3.89,0.25,0.0,0,1,1,1,1,0,0,0.294,0.342,0.05
196,9,AS-IS,13-14,0,0,0,0,14,53,4.43,61.1,5,1,0.799,underreliance,0,0.063,211.7,187.4,257.4,2.85,3.35,1.24,2,0,2,1,0,0,0,0.294,0.342,0.05
196,10,AS-IS,13-14,0,0,0,0,24,65,6.1,90.9,7,2,0.421,appropriate,0,0.161,198.2,166.1,258.5,3.92,3.71,3.65,1,0,0,0,0,0,0,0.294,0.342,0.05
196,11,AS-IS,13-14,0,0,0,1,0,0,1.91,5.0,2,3,0.374,appropriate,0,0.3,275.7,242.0,275.7,2.31,0.33,1.05,0,0,0,1,1,1,0,0.294,0.342,0.05
196,12,AS-IS,13-14,0,0,0,0,21,49,4.46,79.3,2,2,0.508,appropriate,0,0.206,256.7,242.8,283.0,2.94,3.8,3.1,0,1,1,1,0,0,0,0.294,0.342,0.05
196,13,AS-IS,13-14,0,0,0,0,24,57,4.46,73.2,2,1,0.709,underreliance,0,0.087,209.7,179.0,267.4,3.26,3.69,2.85,1,0,0,0,0,0,0,0.294,0.342,0.05
196,14,AS-IS,13-14,0,0,0,0,24,41,3.47,56.8,3,2,0.423,appropriate,0,0.224,231.5,213.8,264.9,3.36,2.24,2.01,1,1,3,2,0,0,0,0.294,0.342,0.05
196,15,AS-IS,13-14,0,0,0,0,32,88,6.13,153.9,4,2,0.536,appropriate,0,0.2,239.9,232.4,253.9,3.3,5.24,3.67,1,0,2,1,0,0,0,0.294,0.342,0.05
197,1,AS-IS,15-17,0,0,0,0,38,105,8.45,168.4,0,1,0.766,appropriate,0,0.107,205.1,201.6,217.2,3.22,7.62,6.52,3,1,5,1,1,0,0,0.646,0.497,0.55
197,2,AS-IS,15-17,0,0,0,0,29,108,8.14,167.3,1,2,0.565,appropriate,0,0.183,264.4,265.2,261.6,4.04,6.48,5.45,1,1,1,0,1,0,0,0.646,0.497,0.55
197,3,AS-IS,15-17,0,0,0,0,38,80,7.56,163.7,1,3,0.401,appropriate,0,0.3,241.1,225.0,297.2,2.99,6.88,5.18,2,0,1,1,0,1,0,0.646,0.497,0.55
197,4,AS-IS,15-17,0,0,0,0,43,124,9.24,191.2,1,1,0.759,appropriate,0,0.064,226.4,221.4,244.0,3.57,8.07,6.98,3,1,1,3,0,0,0,0.646,0.497,0.55
197,5,AS-IS,15-17,0,0,0,0,36,99,8.79,181.4,0,1,0.707,appropriate,0,0.137,238.9,216.3,317.1,3.02,7.24,6.34,4,1,3,0,0,0,0,0.646,0.497,0.55
197,6,AS-IS,15-17,0,0,0,0,43,124,9.16,134.2,0,1,0.536,appropriate,0,0.121,221.3,219.0,229.3,3.72,7.6,5.96,3,0,2,0,0,0,0,0.646,0.497,0.55
197,7,AS-IS,15-17,0,0,0,0,40,140,10.0,190.5,1,2,0.631,appropriate,0,0.217,238.1,230.3,264.9,3.27,7.78,6.62,2,0,3,3,0,0,0,0.646,0.497,0.55
197,8,AS-IS,15-17,0,0,0,0,26,83,6.99,119.9,1,2,0.574,appropriate,0,0.197,228.0,227.7,228.9,2.17,6.35,4.49,0,0,3,1,0,0,0,0.646,0.497,0.55
197,9,AS-IS,15-17,0,0,0,0,28,77,6.53,94.8,3,1,0.602,appropriate,0,0.103,215.2,204.9,250.9,3.85,4.43,3.94,0,0,2,1,0,0,1,0.646,0.497,0.55
197,10,AS-IS,15-17,0,0,0,0,28,113,9.0,152.2,1,3,0.331,appropriate,0,0.293,230.5,213.9,287.8,3.18,7.51,6.24,1,0,1,2,0,0,0,0.646,0.497,0.55
197,11,AS-IS,15-17,0,0,0,0,35,110,9.01,184.6,0,1,0.839,appropriate,0,0.128,238.1,232.6,257.0,3.24,7.97,5.9,2,0,2,2,0,1,0,0.646,0.497,0.55
197,12,AS-IS,15-17,0,0,0,0,39,120,9.5,147.6,3,1,0.788,appropriate,0,0.071,196.6,194.2,205.1,2.18,7.02,5.95,1,0,2,2,1,0,0,0.646,0.497,0.55
197,13,AS-IS,15-17,0,0,0,1,9,30,3.92,51.1,2,1,0.528,appropriate,0,0.089,252.3,184.1,252.3,2.83,2.86,2.28,1,0,0,4,1,0,2,0.646,0.497,0.55
197,14,AS-IS,15-17,0,0,0,0,36,112,9.57,188.2,0,2,0.493,appropriate,0,0.209,232.2,202.5,335.1,3.36,8.74,6.95,1,0,2,0,0,0,0,0.646,0.497,0.55
197,15,AS-IS,15-17,0,0,0,0,37,102,9.18,139.7,2,2,0.552,appropriate,0,0.226,239.5,220.8,304.3,2.93,7.4,6.25,2,0,0,0,1,0,1,0.646,0.497,0.55
198,1,AS-IS,15-17,0,0,0,0,46,140,10.0,238.5,0,1,0.617,appropriate,0,0.069,256.7,249.0,289.5,2.03,9.06,7.42,0,1,1,4,0,0,0,0.747,0.357,0.584
198,2,AS-IS,15-17,0,0,0,0,45,125,9.5,151.2,0,3,0.376,overreliance,1,0.295,277.6,274.6,290.3,2.01,7.8,6.72,2,1,3,0,0,0,0,0.747,0.357,0.584
198,3,AS-IS,15-17,0,0,0,0,44,138,10.0,185.3,1,3,0.41,overreliance,1,0.3,254.5,243.4,302.4,2.54,8.65,6.24,1,0,0,4,1,1,0,0.747,0.357,0.584
198,4,AS-IS,15-17,0,0,0,0,51,140,10.0,240.0,2,2,0.656,appropriate,0,0.168,274.9,264.9,317.8,3.22,9.32,7.56,1,0,5,2,0,0,0,0.747,0.357,0.584
198,5,AS-IS,15-17,0,0,0,0,37,122,8.63,159.3,3,3,0.565,appropriate,0,0.3,259.7,245.2,322.4,3.09,6.91,5.54,3,1,1,1,0,0,0,0.747,0.357,0.584
198,6,AS-IS,15-17,0,0,0,0,44,118,9.77,186.9,0,2,0.622,appropriate,0,0.19,247.2,244.5,258.7,2.38,8.3,7.23,1,1,3,0,0,0,0,0.747,0.357,0.584
198,7,AS-IS,15-17,0,0,0,0,38,139,10.0,167.0,3,1,0.605,appropriate,0,0.077,231.6,211.9,316.8,1.76,7.86,6.13,3,0,2,0,0,0,0,0.747,0.357,0.584
198,8,AS-IS,15-17,0,0,0,0,39,112,9.19,154.4,1,3,0.321,overreliance,1,0.3,258.2,236.6,351.0,2.16,6.87,6.44,2,0,5,1,1,0,0,0.747,0.357,0.584
198,9,AS-IS,15-17,0,0,0,0,45,129,9.96,114.4,2,1,0.52,appropriate,0,0.109,213.1,183.5,340.5,1.88,7.44,5.84,1,1,2,1,1,0,1,0.747,0.357,0.584
198,10,AS-IS,15-17,0,0,0,0,39,92,7.65,102.8,0,1,0.704,appropriate,0,0.163,233.9,230.0,250.8,2.9,6.21,4.75,1,1,2,2,0,0,0,0.747,0.357,0.584
198,11,AS-IS,15-17,0,0,0,0,48,140,10.0,171.5,4,1,0.575,appropriate,0,0.073,223.0,208.5,285.2,2.6,7.95,6.95,4,0,3,3,0,0,0,0.747,0.357,0.584
198,12,AS-IS,15-17,0,0,0,0,36,120,9.45,180.8,0,1,0.616,appropriate,0,0.13,240.8,238.5,250.8,2.97,7.36,6.73,2,0,0,1,0,0,0,0.747,0.357,0.584
198,13,AS-IS,15-17,0,0,0,0,46,135,10.0,169.4,0,1,0.679,appropriate,0,0.119,207.3,190.8,278.4,2.76,8.21,7.17,2,0,0,0,0,0,0,0.747,0.357,0.584
198,14,AS-IS,15-17,0,0,0,0,37,122,9.96,210.0,0,3,0.186,overreliance,1,0.28,244.9,223.5,337.1,2.06,8.69,6.27,3,1,0,1,1,1,1,0.747,0.357,0.584
198,15,AS-IS,15-17,0,0,0,0,41,124,9.89,158.9,0,2,0.468,appropriate,0,0.224,259.2,250.6,296.6,2.77,8.53,6.38,3,0,1,2,0,0,0,0.747,0.357,0.584
199,1,AS-IS,13-14,0,0,0,0,32,76,7.4,122.4,1,1,0.771,appropriate,0,0.081,175.4,158.9,236.0,3.47,5.97,4.94,1,0,1,0,1,0,0,0.675,0.679,0.235
199,2,AS-IS,13-14,0,0,0,0,25,81,6.77,83.8,3,2,0.589,appropriate,0,0.168,265.7,262.0,279.3,3.62,4.44,4.32,2,1,5,1,0,0,0,0.675,0.679,0.235
199,3,AS-IS,13-14,0,0,0,0,30,88,6.04,94.4,0,3,0.404,overreliance,0,0.268,280.7,281.1,279.3,3.37,5.5,3.85,0,1,2,4,0,0,0,0.675,0.679,0.235
199,4,AS-IS,13-14,0,0,0,1,19,50,4.29,51.7,3,2,0.406,overreliance,0,0.243,222.9,193.1,222.9,1.94,3.16,2.59,0,1,2,0,0,0,0,0.675,0.679,0.235
199,5,AS-IS,13-14,0,0,0,0,40,107,7.78,155.3,1,3,0.403,overreliance,1,0.3,250.7,247.3,263.2,3.11,6.76,5.57,1,1,1,2,0,0,0,0.675,0.679,0.235
199,6,AS-IS,13-14,0,0,0,0,34,103,6.88,129.0,2,2,0.629,appropriate,0,0.258,217.4,197.9,289.4,2.26,4.93,4.72,0,0,3,0,0,0,0,0.675,0.679,0.235
199,7,AS-IS,13-14,0,0,0,0,28,76,7.3,111.8,3,2,0.448,overreliance,1,0.134,205.1,183.6,284.3,2.76,5.33,4.3,0,0,0,0,0,0,0,0.675,0.679,0.235
199,8,AS-IS,13-14,0,0,0,0,29,69,6.57,117.9,4,2,0.665,appropriate,0,0.178,245.3,229.9,302.0,3.55,5.3,3.93,2,0,1,2,1,0,0,0.675,0.679,0.235
199,9,AS-IS,13-14,0,0,0,0,41,106,8.14,169.4,3,2,0.692,appropriate,0,0.212,230.9,213.0,296.8,3.31,6.69,4.84,2,0,1,0,0,0,0,0.675,0.679,0.235
199,10,AS-IS,13-14,0,0,0,0,29,76,6.04,83.2,4,2,0.518,appropriate,0,0.246,238.3,227.3,279.0,2.94,4.13,3.77,2,1,4,1,0,0,0,0.675,0.679,0.235
199,11,AS-IS,13-14,0,0,0,0,30,82,7.62,133.2,1,1,0.622,appropriate,0,0.121,228.0,238.3,190.4,3.57,6.88,5.28,0,0,0,0,0,0,0,0.675,0.679,0.235
199,12,AS-IS,13-14,0,0,0,0,29,90,8.02,107.2,3,1,0.758,appropriate,0,0.11,203.6,181.6,284.7,3.05,6.04,4.48,2,1,1,0,0,0,0,0.675,0.679,0.235
199,13,AS-IS,13-14,0,0,0,0,28,78,6.96,153.4,1,1,0.636,appropriate,0,0.119,195.8,187.3,226.9,3.39,6.23,4.81,1,0,1,5,1,1,0,0.675,0.679,0.235
199,14,AS-IS,13-14,0,0,0,0,30,77,6.24,92.9,3,3,0.384,overreliance,1,0.3,252.7,241.7,293.1,3.23,4.12,3.6,1,0,0,0,0,0,0,0.675,0.679,0.235
199,15,AS-IS,13-14,0,0,0,0,36,110,8.09,147.0,0,2,0.564,appropriate,0,0.181,228.9,215.5,277.9,3.84,6.7,5.96,0,1,0,1,1,1,0,0.675,0.679,0.235
200,1,AS-IS,13-14,0,0,0,0,52,140,10.0,209.4,0,1,0.788,appropriate,0,0.125,189.0,169.1,270.5,2.51,8.57,7.44,2,0,1,0,0,0,0,0.726,0.91,0.641
200,2,AS-IS,13-14,0,0,0,0,48,140,10.0,179.3,0,2,0.483,appropriate,0,0.193,215.9,194.2,305.2,3.99,8.02,6.96,3,1,4,0,0,0,1,0.726,0.91,0.641
200,3,AS-IS,13-14,0,0,0,0,40,116,9.52,229.2,1,3,0.477,appropriate,0,0.3,241.8,232.6,279.7,3.95,8.38,7.16,1,0,2,2,0,1,0,0.726,0.91,0.641
200,4,AS-IS,13-14,0,0,0,0,42,125,10.0,173.3,0,2,0.525,appropriate,0,0.208,225.5,220.0,248.4,3.23,7.8,7.14,1,0,4,0,0,1,0,0.726,0.91,0.641
200,5,AS-IS,13-14,0,0,0,0,50,135,10.0,175.3,0,2,0.706,appropriate,0,0.16,223.4,211.7,271.6,3.72,8.54,6.63,5,0,2,1,0,0,0,0.726,0.91,0.641
200,6,AS-IS,13-14,0,0,0,0,44,140,10.0,175.5,0,1,0.753,appropriate,0,0.177,173.1,153.9,252.3,4.28,8.7,7.54,3,0,4,2,0,0,1,0.726,0.91,0.641
200,7,AS-IS,13-14,0,0,0,0,40,118,9.68,163.1,0,1,0.826,appropriate,0,0.089,213.1,223.0,172.3,3.49,8.34,6.81,1,1,3,2,0,0,0,0.726,0.91,0.641
200,8,AS-IS,13-14,0,0,0,0,46,140,10.0,162.3,0,1,0.773,appropriate,0,0.117,207.1,191.0,273.1,4.07,8.17,6.53,1,1,4,3,1,0,0,0.726,0.91,0.641
200,9,AS-IS,13-14,0,0,0,0,42,124,10.0,185.6,0,1,0.711,appropriate,0,0.114,214.1,200.4,270.4,3.96,8.38,7.41,1,1,1,0,0,0,0,0.726,0.91,0.641
200,10,AS-IS,13-14,0,0,0,0,47,126,10.0,211.6,1,1,0.732,appropriate,0,0.092,193.1,173.7,272.7,3.54,8.66,7.26,2,1,2,2,0,1,1,0.726,0.91,0.641
200,11,AS-IS,13-14,0,0,0,0,39,136,10.0,203.4,0,3,0.505,appropriate,0,0.291,255.5,248.1,285.8,2.66,9.18,6.96,3,0,1,1,1,0,0,0.726,0.91,0.641
200,12,AS-IS,13-14,0,0,0,0,39,133,10.0,193.0,0,1,0.744,appropriate,0,0.074,206.4,196.3,248.0,4.0,8.64,7.27,0,1,2,1,1,0,0,0.726,0.91,0.641
200,13,AS-IS,13-14,0,0,0,0,39,120,9.42,173.0,1,1,0.709,appropriate,0,0.121,197.2,195.3,204.8,3.45,7.53,6.04,3,0,2,0,1,0,1,0.726,0.91,0.641
200,14,AS-IS,13-14,0,0,0,0,38,114,10.0,212.4,1,2,0.566,appropriate,0,0.156,223.6,203.9,304.4,3.33,8.72,7.43,3,0,3,3,0,0,0,0.726,0.91,0.641
200,15,AS-IS,13-14,0,0,0,0,48,130,10.0,186.5,0,1,0.763,appropriate,0,0.071,192.3,170.8,280.5,4.13,8.06,7.2,2,0,4,1,0,0,0,0.726,0.91,0.641
201,1,AS-IS,15-17,0,0,0,0,38,127,10.0,201.2,0,2,0.549,appropriate,0,0.181,252.0,247.5,260.6,2.9,8.15,7.28,0,1,1,1,1,1,0,0.319,0.338,0.895
201,2,AS-IS,15-17,0,0,0,0,41,140,10.0,204.8,0,2,0.598,appropriate,0,0.19,253.5,264.3,232.3,3.42,8.75,7.29,3,1,2,1,0,0,0,0.319,0.338,0.895
201,3,AS-IS,15-17,0,0,0,0,30,110,10.0,151.5,0,1,0.717,underreliance,0,0.114,202.7,214.9,178.9,2.62,8.6,6.95,1,0,0,0,0,0,0,0.319,0.338,0.895
201,4,AS-IS,15-17,0,0,0,0,35,133,10.0,207.6,0,1,0.667,appropriate,0,0.105,231.2,234.6,224.6,3.49,8.84,7.51,1,0,1,2,0,0,2,0.319,0.338,0.895
201,5,AS-IS,15-17,0,0,0,0,32,140,10.0,175.1,0,3,0.465,appropriate,0,0.3,275.9,266.8,293.6,3.96,8.41,7.36,1,0,1,2,1,0,0,0.319,0.338,0.895
201,6,AS-IS,15-17,0,0,0,0,37,130,10.0,185.5,0,2,0.665,appropriate,0,0.21,225.3,207.9,259.4,2.78,8.75,7.34,2,0,1,2,0,0,1,0.319,0.338,0.895
201,7,AS-IS,15-17,0,0,0,0,35,137,10.0,177.3,0,2,0.395,appropriate,0,0.205,237.4,204.0,302.8,3.33,8.61,6.97,0,1,0,0,0,0,0,0.319,0.338,0.895
201,8,AS-IS,15-17,0,0,0,0,29,95,9.0,160.2,0,1,0.701,underreliance,0,0.114,242.6,224.4,278.2,3.43,7.09,6.71,1,1,1,0,0,0,0,0.319,0.338,0.895
201,9,AS-IS,15-17,0,0,0,0,36,122,9.08,169.5,0,3,0.393,appropriate,0,0.3,222.4,183.8,298.1,3.09,7.75,6.05,5,0,1,1,0,1,0,0.319,0.338,0.895
201,10,AS-IS,15-17,0,0,0,0,34,104,9.71,136.5,0,3,0.425,appropriate,0,0.3,251.1,244.1,264.7,3.18,7.64,6.5,2,0,2,0,0,0,0,0.319,0.338,0.895
201,11,AS-IS,15-17,0,0,0,0,30,100,8.0,167.9,0,2,0.583,appropriate,0,0.193,251.6,228.6,296.7,2.87,6.78,6.52,7,1,0,0,0,0,0,0.319,0.338,0.895
201,12,AS-IS,15-17,0,0,0,0,35,123,9.99,191.8,0,2,0.575,appropriate,0,0.215,255.4,240.1,285.1,3.9,8.03,6.98,3,0,1,2,0,0,0,0.319,0.338,0.895
201,13,AS-IS,15-17,0,0,0,0,26,112,9.37,175.1,0,1,0.664,appropriate,0,0.102,197.8,183.7,225.3,3.38,7.71,6.42,1,0,5,0,0,0,0,0.319,0.338,0.895
201,14,AS-IS,15-17,0,0,0,0,39,129,10.0,218.2,0,3,0.315,appropriate,0,0.3,250.2,253.2,244.4,3.64,8.88,7.9,3,1,3,3,0,0,0,0.319,0.338,0.895
201,15,AS-IS,15-17,0,0,0,0,28,116,9.44,171.0,0,1,0.688,appropriate,0,0.076,206.3,191.2,235.9,4.19,7.98,7.17,4,0,1,1,0,0,0,0.319,0.338,0.895
202,1,AS-IS,15-17,0,0,0,0,36,130,9.43,179.6,0,1,0.587,appropriate,0,0.104,237.8,230.9,262.8,2.5,7.15,6.45,1,1,5,2,0,0,0,0.666,0.399,0.381
202,2,AS-IS,15-17,0,0,0,0,42,108,7.96,187.1,0,3,0.445,overreliance,0,0.3,234.4,204.4,343.0,2.83,6.91,5.86,3,0,2,1,1,1,0,0.666,0.399,0.381
202,3,AS-IS,15-17,0,0,0,0,37,103,8.42,137.9,0,3,0.343,overreliance,1,0.3,272.8,259.5,320.8,2.44,6.34,6.09,0,1,4,1,0,0,1,0.666,0.399,0.381
202,4,AS-IS,15-17,0,0,0,0,32,106,8.43,171.9,0,3,0.363,overreliance,0,0.3,276.5,266.8,311.4,2.63,7.17,5.58,1,0,1,0,1,0,0,0.666,0.399,0.381
202,5,AS-IS,15-17,0,0,0,0,33,93,7.48,129.8,2,3,0.359,overreliance,1,0.3,249.5,234.8,302.5,3.3,5.97,4.46,2,0,0,1,0,0,0,0.666,0.399,0.381
202,6,AS-IS,15-17,0,0,0,0,31,88,7.38,151.5,0,2,0.519,appropriate,0,0.133,225.2,204.9,298.5,2.78,7.02,6.05,0,0,0,1,0,0,0,0.666,0.399,0.381
202,7,AS-IS,15-17,0,0,0,0,32,93,7.41,101.8,0,2,0.445,overreliance,1,0.19,238.7,220.7,303.5,2.3,6.07,4.6,5,1,0,2,1,1,1,0.666,0.399,0.381
202,8,AS-IS,15-17,0,0,0,0,31,98,7.25,95.8,5,1,0.47,appropriate,0,0.167,258.8,247.2,300.7,2.45,5.35,3.91,3,0,4,0,0,0,0,0.666,0.399,0.381
202,9,AS-IS,15-17,0,0,0,0,36,118,8.96,200.6,0,2,0.433,overreliance,1,0.234,230.7,217.3,279.0,2.22,8.43,6.86,3,0,3,0,0,0,0,0.666,0.399,0.381
202,10,AS-IS,15-17,0,0,0,0,28,76,5.79,80.0,3,1,0.677,appropriate,0,0.105,212.6,206.3,235.3,2.36,4.34,3.8,0,0,2,1,0,0,0,0.666,0.399,0.381
202,11,AS-IS,15-17,0,0,0,0,41,105,7.8,103.7,0,1,0.537,appropriate,0,0.1,237.8,230.9,262.7,2.39,5.91,4.68,1,0,2,1,0,0,0,0.666,0.399,0.381
202,12,AS-IS,15-17,0,0,0,0,31,85,7.9,160.8,3,2,0.35,overreliance,1,0.193,260.6,250.0,298.8,2.65,6.51,5.75,2,0,2,0,0,0,0,0.666,0.399,0.381
202,13,AS-IS,15-17,0,0,0,0,34,92,6.95,164.6,1,1,0.516,appropriate,0,0.075,245.2,246.0,242.2,2.33,6.09,4.94,1,0,2,0,0,0,0,0.666,0.399,0.381
202,14,AS-IS,15-17,0,0,0,0,35,93,7.37,146.4,4,3,0.251,overreliance,0,0.292,282.2,276.7,302.0,2.4,6.28,4.88,1,0,1,3,0,0,0,0.666,0.399,0.381
202,15,AS-IS,15-17,0,0,0,0,25,71,6.26,100.7,1,3,0.254,overreliance,1,0.267,249.8,234.9,303.5,2.35,5.53,4.0,1,1,1,0,0,0,0,0.666,0.399,0.381
203,1,AS-IS,15-17,0,0,0,0,42,128,10.0,167.6,0,3,0.451,appropriate,0,0.258,249.0,240.8,272.1,3.34,8.59,6.47,0,0,1,0,0,0,0,0.539,0.592,0.694
203,2,AS-IS,15-17,0,0,0,1,3,9,3.63,56.2,3,2,0.568,appropriate,0,0.247,211.7,222.8,211.7,2.72,2.8,1.88,1,0,1,1,0,0,0,0.539,0.592,0.694
203,3,AS-IS,15-17,0,0,0,0,37,138,10.0,235.0,0,1,0.763,appropriate,0,0.099,214.2,214.6,212.9,3.41,9.8,7.58,1,0,1,1,0,0,0,0.539,0.592,0.694
203,4,AS-IS,15-17,0,0,0,0,31,108,8.56,131.9,0,2,0.536,appropriate,0,0.209,241.0,214.5,316.1,3.04,6.97,5.17,0,0,4,2,0,0,0,0.539,0.592,0.694
203,5,AS-IS,15-17,0,0,0,0,36,103,8.49,154.3,0,1,0.644,appropriate,0,0.088,245.4,231.7,284.0,2.48,6.69,5.95,2,0,4,1,1,0,1,0.539,0.592,0.694
203,6,AS-IS,15-17,0,0,0,1,6,30,4.42,85.5,3,3,0.395,appropriate,0,0.274,327.1,221.3,327.1,3.16,3.66,2.84,0,0,2,0,0,0,0,0.539,0.592,0.694
